Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Device_Age,Age_Category,Has_Failed,High_Maintenance
MD01824,Infusion Pump,2014-12-11,11,Ultramed,Model-450,Usa,9004.01994246595,11.571580598265763,5,4,3,Component system reset after detecting abnormal sound; functionality restored. critical failure emergency shutdown,11,viejo,1,1
MD03312,Defibrillator,2016-03-24,9,Imagingtech,Model-600,Uk,13788.988626315986,24.48945308173983,4,2,3,battery wear caused operational delay; recalibration initiated. data loss system crash,9,viejo,1,1
MD02627,Infusion Pump,2016-10-17,9,Cardiosync,Model-400,Japan,29514.706120426807,23.900793488040648,2,2,3,Component firmware update after detecting abnormal sound; functionality restored. data loss urgent inspection needed,9,viejo,1,1
MD04032,Mri Scanner,2018-11-07,7,Cardiosync,Model-600,Canada,12987.337503580196,4.712164106651055,5,1,3,Component component upgrade after detecting voltage spike; functionality restored. sensor replaced hardware fault,7,medio,1,1
MD01646,Ct Scanner,2022-07-31,3,Imagingtech,Model-100,Canada,10884.206515599011,3.282211844512469,5,1,2,sensor misalignment caused operational delay; system reset initiated. moderate delay device required inspection,3,nuevo,1,1
MD03903,Defibrillator,2016-12-30,9,Medequip,Model-100,Canada,6412.750056803962,11.064906776142715,3,2,2,Routine check completed; abnormal sound observed during diagnostics. reviewed logs non-critical warning,9,viejo,1,0
MD04695,Mri Scanner,2019-11-25,6,Scanpro,Model-500,Canada,10740.991267392286,21.55879328617716,5,2,3,System performance degraded due to abnormal sound; mitigation via replacement. critical failure hardware fault,6,medio,1,1
MD02606,Defibrillator,2013-11-08,12,Rescuetech,Model-250,Canada,1933.040609993756,3.0959931239354344,1,2,1,Routine check completed; abnormal sound observed during diagnostics. software reset stable condition,12,viejo,1,0
MD05115,Pet Scanner,2014-05-26,11,Ultramed,Model-250,Canada,10591.25571437142,9.785760990407423,4,5,2,System performance degraded due to data lag; mitigation via firmware update. component issue performance warning,11,viejo,1,1
MD02671,X-Ray Machine,2013-08-18,12,Ultramed,Model-200,Uk,7403.7449379710515,4.068449115136162,4,0,1,Routine check completed; data lag observed during diagnostics. log cleaned low priority fault,12,viejo,0,1
MD02334,Mri Scanner,2014-01-31,11,Ultramed,Model-100,Usa,9287.6796815636,2.8225156258180824,2,2,1,Component replacement after detecting abnormal sound; functionality restored. log cleaned routine reset,11,viejo,1,1
MD04243,Pet Scanner,2018-11-29,7,Medequip,Model-550,Italy,6567.872035465234,1.0344134683361266,1,4,1,Component recalibration after detecting overheating; functionality restored. software reset temporary glitch,7,medio,1,0
MD01074,X-Ray Machine,2018-04-01,7,Medequip,Model-500,Canada,3307.2377719884043,7.759645389030131,1,1,1,circuit failure caused operational delay; replacement initiated. log cleaned routine reset,7,medio,1,0
MD02665,Mri Scanner,2024-02-22,1,Ultramed,Model-500,Canada,2116.831997155601,15.432889197533976,2,4,2,battery wear caused operational delay; inspection initiated. component issue driver update applied,1,nuevo,1,0
MD05179,Pet Scanner,2014-05-23,11,Scanpro,Model-400,Uk,11149.911601762504,15.836552699706548,3,2,3,Routine check completed; overheating observed during diagnostics. data loss system crash,11,viejo,1,1
MD02152,Pet Scanner,2023-01-18,2,Cardiosync,Model-500,France,3750.99510403048,7.79849776954416,2,4,2,Routine check completed; data lag observed during diagnostics. moderate delay device required inspection,2,nuevo,1,0
MD00857,Defibrillator,2015-11-26,10,Imagingtech,Model-250,Uk,5898.37944503434,1.1316537178036958,2,2,1,Component component upgrade after detecting circuit failure; functionality restored. log cleaned low priority fault,10,viejo,1,0
MD03891,Infusion Pump,2018-03-09,7,Medequip,Model-400,Japan,3542.791487949966,10.844601858089456,3,0,2,Component inspection after detecting battery wear; functionality restored. moderate delay average severity report,7,medio,0,0
MD04241,Defibrillator,2019-06-16,6,Ultramed,Model-550,Uk,2976.073644363559,9.141071603583386,5,3,1,Routine check completed; voltage spike observed during diagnostics. software reset stable condition,6,medio,1,0
MD05399,Infusion Pump,2018-01-19,7,Rescuetech,Model-300,Uk,8052.869086096093,8.154959213424094,2,2,1,Routine check completed; circuit failure observed during diagnostics. minor issue system check passed,7,medio,1,1
MD01466,Pet Scanner,2017-01-21,8,Ultramed,Model-100,Japan,6142.00532407342,10.097279262683058,5,0,1,Component system reset after detecting sensor misalignment; functionality restored. software reset stable condition,8,viejo,0,0
MD03612,Ct Scanner,2013-10-02,12,Rescuetech,Model-150,Uk,6569.995216667874,4.891952589720177,5,2,1,overheating caused operational delay; component upgrade initiated. log cleaned minor issue,12,viejo,1,0
MD03219,X-Ray Machine,2020-12-06,5,Ultramed,Model-300,Italy,3801.7076825785466,7.783752754470593,4,1,1,Routine check completed; overheating observed during diagnostics. minor issue stable condition,5,medio,1,0
MD05274,Defibrillator,2015-04-04,10,Rescuetech,Model-450,Canada,6832.904767854664,2.665186915299483,5,1,1,Routine check completed; overheating observed during diagnostics. minor issue system check passed,10,viejo,1,0
MD02323,Mri Scanner,2022-08-01,3,Rescuetech,Model-450,Canada,3217.3965314035263,8.862232527152281,1,3,1,Routine check completed; battery wear observed during diagnostics. log cleaned stable condition,3,nuevo,1,0
MD00111,Mri Scanner,2014-02-28,11,Medequip,Model-100,Uk,12168.195371382551,8.545826122744664,5,2,3,Routine check completed; battery wear observed during diagnostics. critical failure sensor replacement,11,viejo,1,1
MD03440,X-Ray Machine,2024-03-24,1,Medequip,Model-350,Uk,20558.03029263588,23.23680161285329,3,1,3,Routine check completed; data lag observed during diagnostics. critical failure emergency shutdown,1,nuevo,1,1
MD04221,Ct Scanner,2020-11-13,5,Cardiosync,Model-550,Uk,4599.946983402233,6.747471366442294,1,0,1,System performance degraded due to circuit failure; mitigation via replacement. log cleaned low priority fault,5,medio,0,0
MD04837,Infusion Pump,2016-03-02,9,Scanpro,Model-250,Usa,17630.511749878715,21.85304918457713,2,4,3,Routine check completed; circuit failure observed during diagnostics. reboot failed high priority failure,9,viejo,1,1
MD00832,Pet Scanner,2018-02-13,7,Medequip,Model-150,Usa,4740.389294743444,9.344995320155986,3,1,1,System performance degraded due to overheating; mitigation via recalibration. minor issue low priority fault,7,medio,1,0
MD01581,X-Ray Machine,2017-06-21,8,Cardiosync,Model-450,France,1287.6283458188343,4.35292160748818,1,2,2,System performance degraded due to software crash; mitigation via software patch. component issue component review,8,viejo,1,0
MD05391,Infusion Pump,2016-08-02,9,Scanpro,Model-600,Usa,4759.876747386534,7.057468632966615,4,0,1,Component recalibration after detecting data lag; functionality restored. software reset routine reset,9,viejo,0,0
MD00709,Mri Scanner,2022-12-01,3,Imagingtech,Model-500,Canada,13236.068046166807,17.0041115842295,3,1,3,Component replacement after detecting battery wear; functionality restored. critical failure hardware fault,3,nuevo,1,1
MD00100,Defibrillator,2016-09-27,9,Cardiosync,Model-100,Usa,3078.09175814466,4.668608789248825,2,2,1,System performance degraded due to data lag; mitigation via replacement. software reset minor issue,9,viejo,1,0
MD03816,Pet Scanner,2021-12-19,4,Scanpro,Model-100,Uk,4200.584680410471,3.822406287090161,4,1,1,Routine check completed; sensor misalignment observed during diagnostics. quick fix system check passed,4,medio,1,0
MD01848,Pet Scanner,2014-03-15,11,Ultramed,Model-250,Japan,943.4151392696634,1.861825505301368,5,1,1,software crash caused operational delay; system reset initiated. software reset low priority fault,11,viejo,1,0
MD05072,Infusion Pump,2018-06-25,7,Rescuetech,Model-200,Italy,9275.3701653451,15.574436287599037,2,1,3,Routine check completed; circuit failure observed during diagnostics. reboot failed urgent inspection needed,7,medio,1,1
MD01244,X-Ray Machine,2017-09-29,8,Imagingtech,Model-200,France,10640.63039409061,4.284484924931118,3,1,1,Routine check completed; data lag observed during diagnostics. quick fix minor issue,8,viejo,1,1
MD01938,Pet Scanner,2017-05-07,8,Imagingtech,Model-500,Canada,8336.997030877756,10.266605510794228,3,0,2,System performance degraded due to circuit failure; mitigation via replacement. driver update component review,8,viejo,0,1
MD04325,Pet Scanner,2014-09-23,11,Imagingtech,Model-150,Canada,4261.096677230051,2.836479289214791,3,3,1,Component firmware update after detecting circuit failure; functionality restored. software reset log file cleared,11,viejo,1,0
MD02070,Ct Scanner,2014-11-20,11,Ultramed,Model-500,France,2408.175706529252,13.181315826232527,3,1,2,Component component upgrade after detecting circuit failure; functionality restored. driver update performance warning,11,viejo,1,0
MD00124,Mri Scanner,2023-10-02,2,Scanpro,Model-500,Canada,17453.41006596247,12.63103181715332,4,1,2,voltage spike caused operational delay; system reset initiated. moderate delay average severity report,2,nuevo,1,1
MD03380,Ct Scanner,2021-11-20,4,Rescuetech,Model-150,Uk,5303.538091051397,8.16022988032949,1,1,1,System performance degraded due to software crash; mitigation via software patch. software reset minor issue,4,medio,1,0
MD04344,Infusion Pump,2019-01-28,6,Imagingtech,Model-500,Italy,16970.18204490272,4.40182173896561,5,2,3,battery wear caused operational delay; software patch initiated. data loss critical malfunction,6,medio,1,1
MD02456,Mri Scanner,2018-03-12,7,Cardiosync,Model-200,Japan,3861.5739564589394,17.140690274445166,2,1,2,Component replacement after detecting circuit failure; functionality restored. reviewed logs performance warning,7,medio,1,0
MD00024,Pet Scanner,2022-03-09,3,Medequip,Model-150,Canada,-4005.668291586126,8.549045315636638,2,3,3,System performance degraded due to overheating; mitigation via inspection. reboot failed system crash,3,nuevo,1,0
MD03386,Infusion Pump,2020-06-16,5,Cardiosync,Model-200,Italy,6432.3524096382425,5.633062802568587,1,2,2,System performance degraded due to software crash; mitigation via system reset. component issue non-critical warning,5,medio,1,0
MD00446,Defibrillator,2019-03-06,6,Scanpro,Model-500,Canada,16393.927936923916,8.025384056849406,2,0,2,System performance degraded due to overheating; mitigation via inspection. moderate delay non-critical warning,6,medio,0,1
MD01866,Defibrillator,2016-03-16,9,Rescuetech,Model-250,France,3918.846102946666,8.486409909664102,4,4,1,System performance degraded due to circuit failure; mitigation via recalibration. quick fix log file cleared,9,viejo,1,0
MD01443,Ct Scanner,2017-01-28,8,Scanpro,Model-550,Uk,104.9141272434398,10.489153737924706,1,3,2,Component software patch after detecting sensor misalignment; functionality restored. component issue driver update applied,8,viejo,1,0
MD03107,Defibrillator,2018-04-03,7,Cardiosync,Model-150,Usa,10061.522579636176,4.347287320402639,2,2,3,overheating caused operational delay; component upgrade initiated. data loss hardware fault,7,medio,1,1
MD00061,Pet Scanner,2020-06-19,5,Rescuetech,Model-450,Japan,11600.246411934424,10.48267181565134,5,2,3,Routine check completed; sensor misalignment observed during diagnostics. reboot failed system crash,5,medio,1,1
MD03238,Mri Scanner,2021-06-16,4,Ultramed,Model-200,Usa,815.022005354403,4.891038256708503,5,3,1,Component recalibration after detecting voltage spike; functionality restored. software reset system check passed,4,medio,1,0
MD02282,X-Ray Machine,2019-09-22,6,Medequip,Model-350,Japan,4202.114672726333,17.11255286080365,3,1,2,battery wear caused operational delay; system reset initiated. moderate delay component review,6,medio,1,0
MD04831,X-Ray Machine,2021-06-24,4,Rescuetech,Model-450,Canada,12907.923753926829,8.396123821978044,2,2,2,Routine check completed; data lag observed during diagnostics. driver update component review,4,medio,1,1
MD03188,Mri Scanner,2023-12-24,2,Imagingtech,Model-400,Usa,13474.023458290105,12.319011479504516,4,3,3,Component inspection after detecting circuit failure; functionality restored. reboot failed hardware fault,2,nuevo,1,1
MD04864,Mri Scanner,2016-02-05,9,Scanpro,Model-250,France,4988.354330106002,4.349146012068477,4,2,2,Routine check completed; overheating observed during diagnostics. driver update performance warning,9,viejo,1,0
MD02965,X-Ray Machine,2017-03-11,8,Imagingtech,Model-250,Japan,7732.793539609285,4.822692167795545,5,1,2,Routine check completed; circuit failure observed during diagnostics. driver update component review,8,viejo,1,1
MD04236,Ct Scanner,2016-01-12,9,Ultramed,Model-450,Uk,16074.129688850431,29.118719189345683,1,0,3,Component replacement after detecting circuit failure; functionality restored. reboot failed critical failure,9,viejo,0,1
MD02529,Defibrillator,2018-04-10,7,Scanpro,Model-450,Canada,6426.093421541222,1.846094320270628,2,1,1,abnormal sound caused operational delay; inspection initiated. software reset low priority fault,7,medio,1,0
MD03024,Ct Scanner,2019-04-01,6,Scanpro,Model-450,Japan,2182.1089076768094,12.830506234839255,3,0,2,circuit failure caused operational delay; inspection initiated. moderate delay average severity report,6,medio,0,0
MD01005,Infusion Pump,2018-07-21,7,Imagingtech,Model-550,Japan,11477.716367637542,14.56210333090926,3,1,3,Routine check completed; circuit failure observed during diagnostics. sensor replaced sensor replacement,7,medio,1,1
MD04918,X-Ray Machine,2021-02-15,4,Ultramed,Model-350,France,17486.537009247742,28.75450725023391,3,2,3,Routine check completed; voltage spike observed during diagnostics. sensor replaced sensor replacement,4,medio,1,1
MD01354,X-Ray Machine,2019-12-12,6,Ultramed,Model-350,Japan,19213.367409330986,18.366009117427296,4,0,3,abnormal sound caused operational delay; replacement initiated. reboot failed hardware fault,6,medio,0,1
MD03653,X-Ray Machine,2014-10-18,11,Scanpro,Model-500,Uk,1187.108873127335,7.857187886458917,1,2,1,System performance degraded due to software crash; mitigation via system reset. software reset temporary glitch,11,viejo,1,0
MD04333,Defibrillator,2020-09-11,5,Imagingtech,Model-200,Usa,20623.233235532432,22.8956499404682,1,3,3,circuit failure caused operational delay; replacement initiated. critical failure system crash,5,medio,1,1
